date,open,high,low,close,volume,tr,plus_dm,minus_dm,smooth_tr,smooth_plus_dm,smooth_minus_dm,plus_di,minus_di,dx,adx,ma,position,signal,daily_return,strategy_return,cumulative_return,benchmark_return,cum_max,drawdown
2021-04-05 09:24:15.674830,4038.730775980713,4046.8641060275986,4020.6685661204488,4020.6685661204488,135695500,,0.0,0.0,,,,,,,,,0,,,,,,,
2021-04-26 09:24:15.674830,4063.139116947918,4064.2903256564605,4036.997349210109,4064.2903256564605,141364520,44.90852782283355,0.0,37.87726590047441,55.486639841332874,9.096426537072375,29.352184954554673,16.393904123738817,52.89955390791165,52.68267859788224,33.425859787637165,4144.999769749561,-1,-1.0,-0.004315521206796236,-0.0,1.0,1.010849379604075,1.0,0.0
2021-05-03 09:24:15.674830,4065.821255811107,4065.821255811107,4010.4209215184055,4026.0545747771653,97960105,102.86857085953443,102.86857085953443,0.0,74.33259001418884,12.858571357441804,35.83930897152925,17.298699473524763,48.21479914084539,47.190426890954186,62.582889081619555,4015.65190072412,0,1.0,0.01592294807485528,-0.01592294807485528,1.0089136350787609,1.0013395803628533,1.0252384537420403,-0.01592294807485528
2021-05-06 09:24:15.674830,4001.0160933648554,4001.0160933648554,3976.96154599152,3976.96154599152,113088620,52.606717614828995,0.0,52.606717614828995,67.33227264840787,12.858571357441804,26.41102277578733,19.09718898779196,39.22490915121642,34.51131013059724,64.99940698899039,4003.4943611329886,-1,-1.0,-0.013055174692027105,-0.0,1.0089136350787609,0.9891294148199083,1.0252384537420403,-0.01592294807485528
2021-05-18 09:24:15.674830,3990.077492015286,3990.077492015286,3956.491031582098,3977.8772893925243,89228526,88.68356296527645,18.095394878872412,0.0,69.99634174734643,9.435004947986442,24.750804659767937,13.479282934588685,35.36014031862778,44.801629352979845,40.71722863378415,3935.019846595887,0,1.0,0.01960411118011307,-0.01960411118011307,1.0080856572744408,0.9893571738072373,1.0282434563122091,-0.019604111180113182
2021-05-20 09:24:15.674830,3951.0869473320354,3951.0869473320354,3943.433200562414,3943.433200562414,70340311,38.06554902935159,0.0,21.017318926849384,58.62498384254235,9.435004947986442,22.594614110876478,16.093829506763548,38.540930214261756,41.085749845184736,44.179585714145865,3944.9913339323693,-1,-1.0,-0.00956060805827319,-0.0,1.0080856572744408,0.9807904172433294,1.0282434563122091,-0.019604111180113182
2021-05-21 09:24:15.674830,3976.465979635824,3979.8571407334134,3976.465979635824,3979.8571407334134,83646352,36.42394017099923,28.770193401378037,0.0,51.99596250663001,13.031279123158697,15.209888888825219,25.062098084052348,29.252057574443025,7.71430475092973,40.80602307100698,3956.812061866026,0,1.0,0.00923660635757817,-0.00923660635757817,0.9987743668834763,0.9898495922466909,1.0282434563122091,-0.028659642079730374
2021-05-24 09:24:15.674830,3931.9857782254494,3935.1451878695766,3914.867608168806,3935.1451878695766,77323392,64.98953256460754,0.0,61.598371467018296,53.06915496951899,6.916786299574596,22.909685322202506,13.033533892799593,43.16949334384729,53.61981539563354,46.15351205280619,3963.562313629939,-1,-1.0,-0.011234562267628867,-0.0,0.9987743668834763,0.9787290653670084,1.0282434563122091,-0.028659642079730374
2021-06-01 09:24:15.674830,3927.623479924359,3937.021026001734,3878.101651074473,3878.101651074473,84419611,68.83559264370979,40.116289185805726,0.0,65.5633409060128,18.959422902381732,27.479544484260828,28.917719323609038,41.91297164623391,18.34692298590983,40.554367468369534,3856.352677277634,0,1.0,0.002563532148933234,-0.002563532148933234,1.012863509635934,0.964541490376179,1.0282434563122091,-0.014957495310921054
2021-06-04 09:24:15.674830,3818.3040960086014,3818.3040960086014,3806.907853894897,3814.0177997906226,123821717,61.33100856711735,0.0,18.12921043296592,74.17426051674113,13.861814584759259,28.67897269833054,18.68817361735699,38.66431899493989,34.830474610095386,40.395965556000746,3861.0714588802743,-1,-1.0,-0.014016989280977832,-0.0,1.012863509635934,0.9486028845871212,1.0282434563122091,-0.014957495310921054
